Volume,Block Temp,Block Rate,Iset,Imeasure,Vset,New Block Rate
10,60.044,-0.09650009202972704,0.3587,0.2122,2.3125,0.09650009202972704
10,60.0633,0.09649997699248149,0.0749,0.2256,1.6209,-0.04799998855583743
10,60.0537,-0.04615385842743827,0.2198,0.2579,1.9768,-0.04663462778607343
10,60.044,-0.050520793685050455,0.1908,0.4002,1.8967,-0.024999980380204068
10,60.0392,-0.023999994277900952,0.2855,0.2042,2.1304,-0.11049997365460519
10,60.0171,-0.11050010538119205,0.4877,0.2176,2.6256,0.03700003528602737
10,60.0245,0.03699999117848245,0.2398,0.27399999999999997,2.0149,0.0
10,60.0245,0.0,0.0804,0.2471,1.6317,0.04637680774828119
10,60.0341,0.04974091248813873,-0.1259,0.4593,1.1286,0.0
10,60.0341,0.0,0.0784,0.2525,1.6392,-0.04799998855583743
10,60.0245,-0.048000045776436254,0.1411,0.3223,1.7828,0.025000023841873897
10,60.0295,0.02499999403947868,-0.0012,0.2579,1.4387,-0.03649999129767582
10,60.0222,-0.035096163179205324,0.1286,0.3519,1.764,-0.035576932537806326
10,60.0148,-0.03854163641949823,0.2052,0.4325,1.9505,-0.050520793685050455
10,60.0051,-0.04849998843664406,0.3705,0.4298,2.3444,0.04849998843664406
10,60.0148,0.04850004625329078,0.3033,0.3358,2.1919,0.03700003528599184
10,60.0222,0.03699999117844692,0.1614,0.1558,1.8407,-0.08549997961509098
10,60.0051,-0.08181813851093962,0.0793,0.5104,1.6492,0.04641145868750499
10,60.0148,0.050785344371392385,0.125,0.5292,1.7547,0.02513089206004323
10,60.0196,0.023999994277900952,0.1985,0.2901,1.922,-0.023999994277900952
10,60.0148,-0.024000022888200363,0.12300000000000001,0.2391,1.8084,0.0
10,60.0148,0.0,0.0317,0.2552,1.8951,0.0
10,60.0148,0.0,0.092,0.2256,1.6771,-0.01249999701973934
10,60.0123,-0.012376243583648097,0.3096,0.3707,2.219,-0.03564358152096139
10,60.0051,-0.0363636009840796,0.2013,0.2068,1.9458,0.0
10,60.0051,0.0,0.1769,0.3035,1.8985,0.03600003433235383
10,60.0123,0.03599999141690472,0.034,0.419,1.5413,-0.03599999141690472
10,60.0051,-0.03582089994139365,0.1924,0.4916,1.9421,0.0
10,60.0051,0.0,0.2711,0.2821,1.6128,0.01206029422512713
10,60.0075,0.01199999713896824,0.1218,0.4459,1.7672,-0.01199999713896824
10,60.0051,-0.012000011444117945,0.1337,0.3143,1.79,0.02350002241138136
10,60.0098,0.023499994397129853,0.0789,0.3546,1.6658,-0.035999991416869194
10,60.0026,-0.03444974253091121,0.2711,0.2418,2.1369,0.058373174844064776
10,60.0148,0.06387435065266413,0.0439,0.4271,1.5808,-0.02617801256258068
10,60.0098,-0.024999994039514205,0.0752,0.6286,1.6626,-0.023499994397129853
10,60.0051,-0.02350002241138136,0.1308,0.5802,1.798,0.04850004625329078
10,60.0148,0.04849998843664406,-0.0562,0.4405,1.3458,-0.04849998843664406
10,60.0051,-0.048258712421025064,0.1849,0.3895,1.9239,-0.024875624959262845
10,60.0001,-0.025125612968976172,0.218,0.4298,2.0102,0.025125612968976172
10,60.0051,0.02499999403947868,0.2463,0.2337,2.0766,-0.02499999403947868
10,60.0001,-0.025000023841873897,0.2633,0.2847,2.1205,-0.07350007009520021
10,59.9854,-0.07349998247615827,0.5087,0.368,2.7119,0.050499987959799514
10,59.9955,0.050499987959799514,0.3482,0.2176,2.3332,0.022999994516358754
10,60.0001,0.022999994516474786,0.1458,0.4647,1.8341,-0.011499997258255156
10,59.9978,-0.011499997258196323,0.1607,0.5426,1.8762,0.0
10,59.9978,0.0,0.3482,0.3277,2.3362,0.06000005722055846
10,60.0098,0.05999998569480567,0.2299,0.325,2.0517,0.012499997019774866
10,60.0123,0.012019233965503268,0.1703,0.2579,1.8977,-0.04663462778607343
10,60.0026,-0.050520793685046715,0.249,0.5748,2.0888,-0.024999980380239224
10,59.9978,-0.02399999427793648,0.1724,0.3304,1.8988,0.03649999129767582
10,60.0051,0.03650003480917543,0.092,0.4083,1.7183,-0.0605000576973775
10,59.993,-0.06049998557557677,0.2851,0.4164,2.1909,0.01249999701973934
10,59.9955,0.012019233965469108,0.2275,0.4298,2.0538,0.0
10,59.9955,0.0,0.1561,0.6984,1.8739,0.09897427184604096
10,60.0148,0.09796952986762124,0.0712,0.1988,1.6623,-0.03705583254060434
10,60.0075,-0.03650003480917543,0.0585,0.5399,1.6469,-0.03700003528599447
10,60.0001,-0.03699999117844692,0.3767,0.5963,2.4142,0.0
10,60.0001,0.0,0.2153,0.2364,2.0182,-0.022999994516358754
10,59.9955,-0.022999994516473152,0.1848,0.6017,1.9497,0.0
10,59.9955,0.0,0.2722,0.3976,2.1598,0.011499997258161613
10,59.9978,0.01150001096726423,0.1099,0.3385,1.771,-0.024000022888202067
10,59.993,-0.023999994277900952,0.0783,0.5077,1.6972,0.04799998855583743
10,60.0026,0.047761199921822844,0.2251,0.3814,2.2465,-0.012437812479631423
10,60.0001,-0.01256280648448719,0.2355,0.6689,2.0947,0.04874368915983029
10,60.0098,0.048499988436608535,0.2407,0.2444,2.0925,-0.023499994397129853
10,60.0051,-0.023500022411383027,0.2053,0.4271,2.8314,0.0
10,60.0051,0.0,0.1372,0.5399,2.3711,-0.01249999701973934
10,60.0026,-0.012437812479631423,0.0299,0.8488,1.5761,0.012437812479631423
10,60.0051,0.01256280648448719,0.418,0.325,2.5353,0.02361807619085591
10,60.0098,0.023499994397129853,0.2103,0.2686,2.0098,-0.023499994397129853
10,60.0051,-0.023500022411383027,0.2081,0.5829,2.0282,0.04850004625329423
10,60.0148,0.04849998843664406,0.1187,0.2203,1.8113,-0.07349998247612274
10,60.0001,-0.07313433738028792,0.2751,0.3868,2.1790000000000003,0.024875624959262845
10,60.0051,0.02512561296897438,0.1336,0.2767,2.3725,-0.14773860425768073
10,59.9757,-0.1469999649522455,0.5396,0.8059,1.7646,0.1469999649522455
10,60.0051,0.1470001401903398,0.0782,0.4137,1.7089,0.0725000691414963
10,60.0196,0.07249998271454501,-0.0908,0.3062,1.3046,-0.04899998831741516
10,60.0098,-0.048756224920191944,0.1428,0.4781,1.8667,-0.07114428738354972
10,59.9955,-0.07185925309132528,0.4347,0.4728,2.588,0.04824117690046936
10,60.0051,0.04799998855583743,0.0871,0.7951,1.7336,-0.02499999403947868
10,60.0001,-0.025000023841875673,0.3141,0.3895,2.2888,-0.011500010967299757
10,59.9978,-0.007666661792348399,0.1412,0.6527,1.8717,0.007666661792348399
10,60.0001,0.011500010967299757,6.4,6.0762,17.109,0.7660007305157585
10,60.1533,0.7659998173703145,6.4,6.3045,17.123,2.3359994430510036
10,60.6205,2.3359994430510036,6.4,5.9983,17.17,4.029999039167615
10,61.4265,4.050253663149411,6.4,6.1004,17.2497,4.9005054246939475
10,62.4017,4.599997144378218,6.4,6.0762,17.3494,5.299053314186323
10,63.5251,5.943918763052868,6.4,6.3824,17.4611,6.368257631485149
10,64.7287,6.017998565188789,6.4,6.1917,17.5838,6.384998477688667
10,66.0057,6.3217777609852215,6.4,6.3018,17.711,6.347520317255422
10,67.2879,6.475759072933148,6.4,6.3744,17.8418,6.809092483332227
10,68.6361,6.74099839281119,6.4,6.3368,17.9792,6.7704983857777865
10,69.9902,6.7705064568629405,6.4,6.3448,18.1128,6.621006314288398
10,71.3144,6.620998421421579,6.4,6.2803,18.2493,6.733498394599303
10,72.6611,6.733498394599303,6.1338,6.1783,17.7274,6.7974983793404204
10,74.0206,6.79749837937423,5.4724,5.4772,16.2001,4.884998835342893
10,74.9976,4.719806371860548,4.7975,5.1011,14.6306,7.842511426897032
10,76.62100000000001,8.411405946417645,4.053999999999999,4.1636,12.879000000000001,4.757516902796929
10,77.5392,4.590998905413963,3.3327,3.7661,11.1653,5.159498769872339
10,78.5711,5.159498769872339,2.7634,3.0381,9.8085,4.778998860591073
10,79.5269,4.803017929575936,2.3535,2.4821,8.6148,3.7783942051142394
10,80.2788,3.5466959114622716,1.9845,2.2779,7.9501,3.5957524847820905
10,81.0411,4.033335653440594,1.8689,1.8992,7.7308,1.8068793462546964
10,81.3826,1.7074995928979286,1.9069999999999998,2.1597,7.854,2.0344995149346623
10,81.7895,2.0344995149346623,2.1389,2.4471,8.4807,1.583999622342813
10,82.1063,1.5839996223506914,2.4383,2.6164,9.267999999999999,1.5584996284302082
10,82.41799999999999,1.566332589078554,2.7806,2.9978,10.1795,1.4788953511897578
10,82.7123,1.464179285103577,3.1292,3.4222,11.3391,1.5029852600400073
10,83.0144,1.5104996398666546,3.4476,3.6935,11.9178,1.6994995948053067
10,83.3543,1.6994995948053067,3.7103,4.0696,12.6176,2.065499507543607
10,83.7674,2.0654995075538807,3.8825,4.2066,13.0954,2.2569994618974474
10,84.2188,2.2569994618862212,4.0099,4.2227,13.4668,2.635499371644261
10,84.7459,2.6355025134129524,4.0779,4.2012,13.7007,2.8290026979492033
10,85.3117,2.8289993255099595,4.0714,4.3114,13.7207,3.121499255772173
10,85.936,3.121499255772173,4.0238,4.2576,13.658,3.0854992643552324
10,86.5531,3.085499264370579,3.9210000000000003,4.357,13.4525,3.202999236356884
10,87.1937,3.2029992363409527,3.7902,4.0481,13.1702,3.1424992507652694
10,87.8222,3.142502996926572,3.6742,4.0562,12.9156,3.133002987866761
10,88.4488,3.13299925303037,3.5316,3.7499,12.6104,2.9574992948729992
10,89.0403,2.9574992948729992,3.3923,3.8574,12.3059,3.0119992818791452
10,89.6427,3.0119992818941266,3.3044,3.5619,12.1299,2.8349993240935265
10,90.2097,2.7129203190887727,3.2208,3.5834,11.9702,2.423924927073025
10,90.7163,2.6523562328391512,3.1788,3.4652,11.895,2.6811520466578873
10,91.2284,2.560499389525683,3.2089999999999996,3.5136,12.0228,2.3459994406668168
10,91.6976,2.3459994406668168,3.1973,3.4813,12.0363,2.3974994283881936
10,92.1771,2.3974994284001183,3.1843,3.5485,12.0426,2.0934995008782673
10,92.5958,2.1040213508091705,3.2527,3.6694,12.2621,2.156282688397955
10,93.0249,2.134826134005906,3.2880000000000003,3.5807,12.3834,1.8318410220017902
10,93.3931,1.8409995610688925,3.3536,3.6801,12.6075,2.148499487754736
10,93.8228,2.148499487754736,3.3954,3.5753,12.7565,1.9959995241138309
10,94.22200000000001,1.9959995241237585,3.4212,3.8789,12.8786,2.4074994260159457
10,94.7035,2.2819908926316974,3.4538,3.7338,13.0193,2.671564415735181
10,95.2672,2.9825413981955435,5.5899,4.9292,18.5929,1.7507946579083016
10,95.5981,1.6544996055342025,4.6663,4.9775,16.2146,2.500999403711684
10,96.0983,2.500999403711684,4.9198,5.5712,16.9197,3.056499271269443
10,96.7096,3.0564992712846455,1.3485,4.1126,7.6269,3.36799919701842
10,97.3832,3.192417581052416,-2.168,4.5236,-1.6135,2.9388630374266045
10,98.0033,3.2984048911217254,-3.2849,3.0462,-4.4972,2.5202132517553295
10,98.4771,2.3572142211418767,-3.7494,3.4867,-5.6975,0.5512438490978246
10,98.5879,0.5539998679154102,-2.5037,2.6432,-2.439,-0.8244998034228425
10,98.42299999999999,-0.8244998034269433,1.2163,1.0584,0.9331,-1.904999545819413
10,98.042,-1.904999545809938,-0.0597,0.1773,4.2516,-2.2269994690388186
10,97.5966,-2.238192284811119,-0.9018,1.1067,6.4122,-2.0678404247861217
10,97.1851,-1.9050918860505088,-1.0723,1.3834,6.8416,-1.5111105506850901
10,96.8587,-1.1452637710649822,-1.157,1.4291,7.0315,-1.406667419791464
10,96.4578,-2.004499522087188,-0.9727,1.5795,6.5303,-0.9239997797000216
10,96.273,-0.8927535491546201,-0.8065,1.1578,6.0877,-0.6449274827496407
10,96.1395,-0.681122104310893,-0.429,0.7844,5.0897,-0.6816323081343638
10,96.0059,-0.6781724969074354,-0.0076,0.4674,3.9805,-0.8335024250912852
10,95.8417,-0.8210007829679133,-0.6475,0.9241,5.6485,-0.8720008316054448
10,95.6673,-0.8719997920978377,-0.5331,0.8408,5.3275,-0.9494997736202359
10,95.4774,-0.9447762359536344,-0.5306,0.9509,5.3087,-0.9437812109553005
10,95.2877,-0.9532657560437647,-0.5569,0.8542,5.3648,-0.91457231207151
10,95.1057,-0.9099997830378623,-0.6014,0.8811,5.4687,-0.9109997827994045
10,94.9235,-0.9110008687987511,2.3911,2.8984,10.2205,-0.9475009036079975
10,94.734,-0.9474997740971515,2.6308,3.3309,10.8285,-0.5374998718492889
10,94.6265,-0.5143537947325466,2.5283,2.9011,10.5518,0.0
10,94.6265,0.0,2.1744,3.0059,9.6323,0.36230369386595274
10,94.6957,0.34599991750674586,1.5478,1.9341,8.0032,0.5254998747102853
10,94.8008,0.52550050115667,1.3683,1.8105,7.5496,0.8710008306517357
10,94.975,0.8709997923362245,0.3504,0.4674,6.2239,0.22999994516344544
10,95.021,0.22885574962545857,0.9857,1.4129,6.55,0.25522391208225736
10,95.0723,0.2577887890618999,0.7354,1.2329999999999999,5.9131,-0.15477377588901928
10,95.0415,-0.15399996328332508,1.0509,1.6762,6.734,-0.2174999481437061
10,94.99799999999999,-0.21750020742455994,1.6722,2.0576,8.3537,-0.16750015974066648
10,94.9645,-0.16749996006460663,1.8041,1.9233,8.6926,-0.02499999403947868
10,94.9595,-0.02499999403947868,1.4355,2.2779,7.7249,0.08999997854220851
10,94.9775,0.08999997854265615,1.2075,1.4828,7.129,-0.13999996662193326
10,94.9495,-0.13999996662123693,1.7730000000000001,2.1919,6.6851,0.3074999266859146
10,95.01100000000001,0.3075002932553976,1.3238,1.0637,7.4455,0.011500010967228703
10,95.0133,0.011499997258126086,1.4345,1.4613,7.7264,0.05199998760218386
10,95.0237,0.05024154172733382,1.5034,1.2437,7.907,0.03671497280071226
10,95.0313,0.03937822238642356,1.2323,1.7863,7.1998,0.0
10,95.0313,0.0,1.2915,1.4908,7.3544,-0.07649998176085591
10,95.016,-0.07650007295619073,1.2406,1.8078,7.2233,0.03850003671652264
10,95.0237,0.03849999082083127,1.0355,1.7675,6.6801,-0.17999995708441702
10,94.9877,-0.17391302905609216,1.4999,1.9582,7.898,0.11256037713910703
10,95.01100000000001,0.12072533968478047,1.2948,1.7380000000000002,7.367000000000001,-0.10725384255257131
10,94.9903,-0.1034999753235611,1.5657,1.7648,8.0751,0.1034999753235611
10,95.01100000000001,0.10350009870548466,1.5431,1.0987,8.0068,-0.05250005006802418
10,95.0005,-0.05249998748299049,1.421,1.4318,7.6957,0.07749998152246917
10,95.016,0.07711443737379967,1.3279,1.601,7.4457,0.0
10,95.016,0.0,1.2479,1.7407,7.2368,0.024875624959136217
10,95.021,0.02525250068334792,1.0359,1.7004,6.6865,-0.10353525280181261
10,95.0005,-0.10250009775177553,1.3130000000000002,2.0684,7.4193,0.026000024795584806
10,95.0057,0.02599999380109193,1.3254,1.8723,7.4383,0.037999990940024646
10,95.0133,0.03671497280071226,1.2176,2.0093,7.1603,-0.06183574366437917
10,95.0005,-0.06632121665084187,1.6174,1.4156,8.2082,0.02694299426441832
10,95.0057,0.02599999380109193,1.4516,1.6735,7.7732,0.08999997854220851
10,95.0237,0.09000008583083768,1.2196,1.5634,7.1661,-0.1160001106264225
10,95.0005,-0.11599997234330044,1.4829,1.3055,7.8517,0.11599997234330044
10,95.0237,0.11542289981109838,1.1514,1.4855,6.9939,-0.06318408739656156
10,95.01100000000001,-0.06381905694122919,1.1988,1.6547,7.1111,0.06381905694122919
10,95.0237,0.06349998486030996,1.02,1.6923,6.651,-0.06349998486030996
10,95.01100000000001,-0.06350006055839831,1.5405,1.6735,8.0046,-0.10350009870548466
10,94.9903,-0.1034999753235611,1.0535,2.106,6.7409,0.07699998164166254
10,95.0057,0.07439612909621263,1.6047,1.7487,8.1742,-0.02512077086366691
10,95.0005,-0.02694299426441832,1.4494,2.0254,7.7643,0.09326421091526019
10,95.0185,0.08999997854220851,1.2619,1.609,7.2706,-0.07649998176085591
10,95.0032,-0.07650007295619073,1.3274,2.012,7.4495,0.07650007295619073
10,95.0185,0.07649998176085591,1.3077,1.6117,8.0173,0.03749999105928907
10,95.02600000000001,0.03623188105338686,0.9894,1.3055,7.949,-0.024154587368947454
10,95.021,-0.02590672525428803,1.1234,1.3512,6.9209,-0.1062175735423674
10,95.0005,-0.10249997556194784,1.1931,1.7353,7.1101,0.10249997556194784
10,95.021,0.10250009775177553,0.8976,2.063,6.34,-0.1275001215936512
10,94.9955,-0.12749996960142654,1.5242,1.7299,7.9538,0.0
10,94.9955,0.0,1.5491,2.1651,8.0403,0.024875624959262845
10,95.0005,0.02512561296897438,1.5949,1.9368,7.847,0.03869344397225482
10,95.0082,0.03849999082083127,1.4749,1.5499,7.5095,-0.03849999082083127
10,95.0005,-0.03850003671652264,1.5046,1.8293,7.9057,0.1160001106264225
10,95.0237,0.11599997234330044,1.0041,1.4694,6.6067,0.0
10,95.0237,0.0,1.1675,1.1255,7.0329,-0.06318408739656156
10,95.01100000000001,-0.06381905694122919,1.1599,1.9153,7.0013,0.0
10,95.01100000000001,0.0,1.2588,1.8562,7.2677,-0.026499993681898558
10,95.0057,-0.026500025272439373,1.1368,2.3961,6.9489,-0.05100004863746048
10,94.9955,-0.05099998784057061,1.5247,1.8562,7.9604,0.07749998152246917
10,95.01100000000001,0.07487922084360667,1.3272,1.8186,7.4544,-0.050724633474727866
10,95.0005,-0.05357140146269361,1.3159,1.7165,7.4241,0.11836728704130973
10,95.0237,0.11776648149890893,1.1634,1.1228,7.0281,-0.06446699633773309
10,95.01100000000001,-0.06350006055839831,1.2414,1.6198,7.2306,0.025000023841875673
10,95.016,0.02499999403947868,1.1803,1.8186,7.0659,-0.07749998152246917
10,95.0005,-0.07749998152246917,1.4274,1.9126,7.7124,0.11599997234330044
10,95.0237,0.1159999723438774,0.9902,1.7219,6.5733,-0.1799999570853123
10,94.9877,-0.17999995708441702,1.5635,1.8105,8.0665,-0.11599997234330044
10,94.9645,-0.1160001106264225,1.9105,1.3834,8.9754,0.14150013494515273
10,94.9928,0.14149996626358574,1.4454,1.6252,7.7534,0.12849996936303978
10,95.0185,0.12786071229072982,1.2854,1.2195,7.3376,0.025870649957667295
10,95.0237,0.02613063748776763,1.0254,2.0147,6.6651,0.02512561296897438
10,95.0287,0.02499999403947868,0.9547,1.5553,6.4752,-0.08849997889978863
10,95.01100000000001,-0.08850008440027399,1.3196,1.0664,7.4209,0.1275001215936512
10,95.0365,0.12749996960142654,0.8732,1.6843,6.2687,-0.05249998748291944
10,95.02600000000001,-0.05023920785756469,1.0224,1.3136,6.6518,-0.09712913519138239
10,95.0057,-0.10628273100404659,1.2349,1.7326,7.2131,0.039790579095080984
10,95.0133,0.037999990940024646,1.2444,1.5392,7.2414,-0.11499997258168719
10,94.9903,-0.11500010967271336,1.4932,1.8938,7.8807,0.0
10,94.9903,0.0,1.3257,1.9905,7.4469,0.02599999380109193
10,94.9955,0.02500000664820854,1.4162,1.7272,7.6906,0.07451925058599046
10,95.01100000000001,0.0807291033111537,1.1642,2.1517,7.0292,-0.054687457081777927
10,95.0005,-0.05249998748299049,1.3434,1.9072,7.4986,0.05249998748299049
10,95.01100000000001,0.05250005006802418,1.4252,1.6708,7.7038,0.07500007152569807
10,95.02600000000001,0.07499998211850709,1.2851,1.3431,7.3481,0.0
10,95.02600000000001,0.0,1.5416,1.5741,8.0132,0.026499993681827504
10,95.0313,0.02649999368195931,1.4633,1.3780000000000001,7.815,-0.15399996328409105
10,95.0005,-0.15399996328332508,1.4969,1.6681,7.8983,0.0
10,95.0005,0.0,-3.8855,1.5822,-6.1949,-0.050830585076255694
10,94.9852,-0.07688437568511301,-6.4,6.3448,-12.7645,-0.4633163031484074
10,94.89299999999999,-0.4610004396447047,-6.4,5.9849,-12.7601,-2.0500019550356527
10,94.48299999999999,-2.049999511239099,-6.4,6.095,-12.7405,-3.1344992526726476
10,93.8561,-3.1344992526726476,-6.4,5.8855,-12.7828,-3.645499130840038
10,93.12700000000001,-3.64549913085817,-6.4,6.138,-12.7942,-4.238498989478168
10,92.2793,-4.238498989457086,-6.4,5.915,-12.8285,-4.33749896585353
10,91.4118,-4.337504136569408,-6.4,6.095,-12.8413,-4.495504287250194
10,90.5127,-4.495498928183165,-6.4,5.8049,-12.8655,-4.833498847597148
10,89.546,-4.833498847597148,-6.4,5.9258,-12.9179,-4.940998821967091
10,88.5578,-4.940998821991666,-6.4,5.9714,-12.942,-4.69199888135697
10,87.6194,-4.6919988813336335,-6.4,5.9204,-12.9744,-5.04049879824427
10,86.6113,-5.065832156080049,-6.4,5.8532,-13.0138,-4.715078178801684
10,85.67299999999999,-4.668159779859573,-6.4,5.8532,-13.0463,-4.74975182972591
10,84.7183,-4.773498861902342,-6.3111,5.8962,-12.8672,-4.703998878472566
10,83.7775,-4.7039988784959625,-5.3822,4.8298,-10.5314,-4.809498853343204
10,82.8156,-4.8336712140992,-4.5719,4.1206,-8.5199,-4.372866920167491
10,81.9454,-4.329353767913416,-3.8825,3.4974,-6.8097,-4.448756767718044
10,81.0512,-4.470998934025129,-3.3079,2.7937,-5.401,-3.86199907922268
10,80.2788,-3.86199907922268,-2.8847,2.431,-4.3741,-3.646999130482976
10,79.5494,-3.66532881129179,-2.5906,2.0764,-3.6777,-2.6783935514375283
10,79.0164,-2.5380947770442717,-2.4127,1.7648,-3.0985,-3.6919040912615815
10,78.2411,-4.059162627950785,-2.0947,1.5687,-2.5225,-2.1717279221900956
10,77.8263,-2.0739995055173304,-1.9686,1.3297,-2.2801,-2.745999345299221
10,77.2771,-2.745999345299221,-2.0059,1.3753,-2.1948,-2.444999417063608
10,76.7881,-2.4449994170750737,-1.8621,1.2867,-2.0244,-2.218999470956847
10,76.3443,-2.093397281122065,-1.8969999999999998,1.1846,-2.1465,-2.067925570175585
10,75.9059,-2.344384572403849,-1.8863,1.3565,-2.1668,-2.275935387808124
10,75.4803,-2.117413196534094,-1.9791,1.4183,-2.4199,-1.9686569592775989
10,75.0846,-1.9784995282864486,-1.9608,1.4022,-2.4057,-2.0389995138619983
10,74.6768,-2.0389995138715604,-2.062,1.3565,-2.6884,-1.8519995584552313
10,74.3064,-1.7471706915899672,-2.1284,1.5714,-2.8778,-1.816038650815645
10,73.9214,-2.0478727351852517,-2.2411,1.6789,-3.1910000000000003,-2.060106780096852
10,73.5341,-1.936499538300107,-2.3147,1.7890000000000001,-3.395,-2.0344995149348803
10,73.1272,-2.0344995149348803,-2.3232,1.7299,-3.4444,-1.9829995272135668
10,72.7306,-1.9829995272228662,-2.4746,1.9368,-3.8578,-2.0934995008779698
10,72.3119,-2.0033505072354254,-2.5365,2.0657,-4.03,-2.0263170284551713
10,71.8884,-2.217277664048902,-2.5855,2.0173,-4.1846,-2.1382200661100206
10,71.48,-2.0419995131467674,-2.608,2.1624,-4.2685,-2.188999478099105
10,71.0422,-2.188999478099105,-2.6587,2.1919,-4.4091,-2.1484994877550414
10,70.6125,-2.148499487765117,-2.708,2.3048,-4.5607,-2.2239994697647956
10,70.1677,-2.108057215041718,-2.7939,2.2188,-4.8076,-2.0582941737693394
10,69.7334,-2.297884919702175,-2.8193,2.4042,-4.8958,-2.3883611622233327
10,69.282,-2.256999461886542,-2.8433,2.4203,-4.9774,-1.6889995973089629
10,68.9442,-1.680597222249096,-2.8795,2.3585,-5.0926,-2.20646793388831
10,68.5007,-2.2286418703503736,-2.8176,2.4606,-4.9727,-2.325124224151326
10,68.038,-2.3134994484154516,-2.7217,2.0791,-4.7486,-2.731499348755936
10,67.4917,-2.7315026049654434,-2.8391,2.4042,-5.0692,-1.7945017113711696
10,67.1328,-1.7944995721556234,-2.8201,2.3612,-4.9488,-2.1619994845363957
10,66.7004,-2.1619994845363957,-2.7902,2.3585,-4.9143,-2.123499493715559
10,66.2757,-2.1234994937255176,-2.8475,2.3289,-5.1606,-2.195999476440413
10,65.8365,-2.0815169263631295,-2.8586,2.4928,-5.2131,-2.137915039805104
10,65.3854,-2.38677385972291,-2.8784,2.5089,-5.2999,-2.2693134746955455
10,64.9565,-2.14449948870873,-2.9328,2.5626,-5.4389,-2.1174994951460917
10,64.533,-2.1174994951460917,-2.8841,2.4928,-5.347,-2.1774994808409063
10,64.0975,-2.1774994808511177,-2.947,2.4149,-5.534,-2.092499501116387
10,63.678999999999995,-1.983412644997664,-2.9623,2.5035,-5.5844,-1.9227491280180191
10,63.2733,-2.146562081333589,-2.9884,2.4928,-5.6254,-2.3000013230360343
10,62.8386,-2.173499481794559,-3.0238,2.6808,-5.8022,-2.0499995112393905
10,62.4286,-2.0499995112393905,-3.0151,2.525,-5.7968,-2.208499473449891
10,61.9869,-2.208499473460248,-3.0658,2.5922,-5.9384,-2.1079994974209346
10,61.5653,-2.1185942237906366,-3.0922,2.525,-6.0344,-2.1552776626750605
10,61.1364,-2.14449948870873,-3.1365,2.7560000000000002,-6.1595,-2.03249951541176
10,60.7299,-2.022388309189629,-3.1411,2.7426,-6.2052,-2.070149509111445
10,60.3138,-2.080499503967604,-3.1773,2.6835,-6.3171,-2.175499481317715
10,59.8787,-2.175499481327917,-3.0918,2.8232,-6.1364,-2.1874994784669433
10,59.4412,-2.198493768758083,-3.7389,3.5082,-7.7438,-2.085930887797682
10,59.0261,-2.0754995051597147,-3.6488,3.1885,-7.5387,-1.6624996036270605
10,58.6936,-1.65422905979223,-3.4330000000000003,3.2342,-7.0213,-2.220398283865511
10,58.2473,-2.2314994679662177,-2.9591,2.3477,-5.9113,-2.229499468443062
10,57.8014,-2.2294994684535174,-2.9075,2.928,-5.8111,-2.131999491698987
10,57.375,-2.1319994916886857,-4.4367,3.6425,-9.1778,-2.105999497887594
10,56.9538,-2.1165841723452217,-4.4097,3.2127,-9.5029,-2.2125641288784537
10,56.5135,-2.158333373696391,-3.4026,3.5512,-7.0849,-2.169117687623534
10,56.071000000000005,-2.2461925889336394,3.4608,3.8574,9.4937,-2.169542853130532
10,55.6436,-2.1369994905069354,3.4549,4.0481,9.4492,-1.2084997118753456
10,55.4019,-1.2145735860773306,1.3742,1.7783,4.378,0.24271371207091585
10,55.4502,0.24149994242164136,0.7049,1.2034,2.7634,1.0144997581231099
10,55.6531,1.0094528608476598,1.3194,1.0959999999999999,4.2557,1.2383086104730507
10,55.902,1.2444997032865524,1.9047,2.1006,5.692,1.0994997378574063
10,56.1219,1.0994997378625624,4.3259,4.5128,11.5917,1.5224996370130146
10,56.4264,1.5301516630556482,4.2026,4.5477,11.3043,2.345730037157192
10,56.8932,2.3223883461985593,3.4758,3.8171,9.5874,3.1676620823149517
10,57.5299,3.183499240990551,2.0225,2.7265,6.0919,3.4409991795974735
10,58.2181,3.458289369053282,0.3455,0.6984,2.0581,3.254269391744971
10,58.8657,3.221890944726184,-0.7341,0.0322,-0.5354,2.283084858762897
10,59.3246,2.306031521104192,-0.75,0.5883,-0.5546,1.4899506341412012
10,59.6211,1.4824996465426534,-0.0406,0.043,1.2123,0.6804998377553203
10,59.7572,0.6771145113916498,0.8066,0.7172,3.2926,0.44676622426872314
10,59.847,0.44899989294952863,1.089,1.3001,3.9904,0.45049989259187767
10,59.9371,0.4504998925939903,1.013,1.2786,3.8133,0.6184998525402509
10,60.0608,0.6216084095894256,-0.9263,0.3062,-0.9312,0.5753772263378277
10,60.1753,0.5696518115675547,-1.1674,1.0772,-1.5148,0.41194034932570356
10,60.2581,0.41399990129419667,-0.9456,0.591,-0.9664,-0.012499997019741116
10,60.2556,-0.012499997019741116,-0.6171,0.0269,-0.1613,-0.3644999130960034
10,60.1827,-0.36449991309771274,0.1507,0.317,1.724,-0.30499992728339065
10,60.1217,-0.304999927281917,0.3915,0.2042,2.3097,-0.21849994790521277
10,60.078,-0.21850020837813144,0.1519,0.4486,1.7229,-0.12150011587162783
10,60.0537,-0.12149997103201296,0.1034,0.4379,1.6111,-0.012499997019741116
